  24000.0      1273.00      7.58516     0.837648      1.13110      9.55030     0.590244      0.00000      0.00000      0.00000      0.00000      0.00000      13.9322    
  24000.0      1273.00      7.58556     0.837604      1.13110      9.55030     0.589850      0.00000      0.00000      0.00000      0.00000      0.00000      13.9325    
  24000.0      1273.00      7.58595     0.837560      1.13110      9.55030     0.589464      0.00000      0.00000      0.00000      0.00000      0.00000      13.9327    
  24000.0      1273.00      7.58634     0.837516      1.13110      9.55030     0.589081      0.00000      0.00000      0.00000      0.00000      0.00000      13.9330    
  24000.0      1273.00      7.58673     0.837473      1.13110      9.55029     0.588698      0.00000      0.00000      0.00000      0.00000      0.00000      13.9333    
  24000.0      1273.00      7.58713     0.837429      1.13110      9.55029     0.588315      0.00000      0.00000      0.00000      0.00000      0.00000      13.9335    
  24000.0      1273.00      7.58752     0.837386      1.13110      9.55029     0.587932      0.00000      0.00000      0.00000      0.00000      0.00000      13.9338    
  24000.0      1273.00      7.58791     0.837343      1.13110      9.55029     0.587550      0.00000     0.764084E-05 0.764084E-05  0.00000      0.00000      13.9340    
  24000.0      1273.00      7.58831     0.837299      1.13110      9.55029     0.587165      0.00000     0.134261E-04 0.134261E-04  0.00000      0.00000      13.9343    
  24000.0      1273.00      7.58870     0.837255      1.13110      9.55029     0.586784      0.00000      0.00000      0.00000      0.00000      0.00000      13.9345    
  24000.0      1273.00      7.58909     0.837211      1.13110      9.55029     0.586391      0.00000      0.00000      0.00000      0.00000      0.00000      13.9348    
  24000.0      1273.00      7.58949     0.837167      1.13110      9.55029     0.585999      0.00000      0.00000      0.00000      0.00000      0.00000      13.9350    
  24000.0      1273.00      7.58988     0.837123      1.13110      9.55029     0.585607      0.00000      0.00000      0.00000      0.00000      0.00000      13.9353    
  24000.0      1273.00      7.59027     0.837079      1.13110      9.55029     0.585213      0.00000      0.00000      0.00000      0.00000      0.00000      13.9355    
  24000.0      1273.00      7.59066     0.837035      1.13110      9.55029     0.584820      0.00000      0.00000      0.00000      0.00000      0.00000      13.9357    
  24000.0      1273.00      7.59106     0.836991      1.13110      9.55029     0.584426      0.00000      0.00000      0.00000      0.00000      0.00000      13.9360    
  24000.0      1273.00      7.59145     0.836947      1.13110      9.55029     0.584032      0.00000      0.00000      0.00000      0.00000      0.00000      13.9362    
  24000.0      1273.00      7.59184     0.836903      1.13110      9.55029     0.583639      0.00000      0.00000      0.00000      0.00000      0.00000      13.9365    
  24000.0      1273.00      7.59224     0.836859      1.13110      9.55028     0.583255      0.00000      0.00000      0.00000      0.00000      0.00000      13.9367    
  24000.0      1273.00      7.59263     0.836816      1.13110      9.55028     0.582871      0.00000      0.00000      0.00000      0.00000      0.00000      13.9370    
  24000.0      1273.00      7.59303     0.836772      1.13110      9.55028     0.582490      0.00000      0.00000      0.00000      0.00000      0.00000      13.9372    
  24000.0      1273.00      7.59342     0.836729      1.13110      9.55028     0.582108      0.00000      0.00000      0.00000      0.00000      0.00000      13.9375    
  24000.0      1273.00      7.59382     0.836685      1.13110      9.55028     0.581723      0.00000      0.00000      0.00000      0.00000      0.00000      13.9377    
  24000.0      1273.00      7.59421     0.836642      1.13110      9.55028     0.581340      0.00000      0.00000      0.00000      0.00000      0.00000      13.9380    
  24000.0      1273.00      7.59460     0.836598      1.13110      9.55028     0.580961      0.00000      0.00000      0.00000      0.00000      0.00000      13.9382    
  24000.0      1273.00      7.59553     0.836598      1.13110      9.55028     0.581517     0.532950E-02 0.311000E-03 0.500000E-01 0.123695E-01 0.414500E-03  13.9794    
  24000.0      1273.00      7.59539     0.836510      1.13110      9.55028     0.580158      0.00000     0.990679E-06 0.990678E-06  0.00000      0.00000      13.9387    
  24000.0      1273.00      7.59579     0.836466      1.13110      9.55028     0.579775      0.00000      0.00000      0.00000      0.00000      0.00000      13.9389    
  24000.0      1273.00      7.59618     0.836423      1.13110      9.55028     0.579391      0.00000      0.00000      0.00000      0.00000      0.00000      13.9392    
  24000.0      1273.00      7.59658     0.836379      1.13110      9.55028     0.579008      0.00000      0.00000      0.00000      0.00000      0.00000      13.9394    
  24000.0      1273.00      7.59697     0.836336      1.13110      9.55028     0.578622      0.00000     0.251838E-05 0.251838E-05  0.00000      0.00000      13.9397    
  24000.0      1273.00      7.59737     0.836292      1.13110      9.55028     0.578238      0.00000      0.00000      0.00000      0.00000      0.00000      13.9399    
  24000.0      1273.00      7.59776     0.836248      1.13110      9.55027     0.577852      0.00000      0.00000      0.00000      0.00000      0.00000      13.9402    
